============================= test session starts ==============================
platform linux -- Python 3.11.0rc1, pytest-8.3.4, pluggy-1.5.0
rootdir: /localdev/ddilbaz/tt-torch
Compiling 253/9555: arg253_1
Compiling 254/9555: arg254_1
Compiling 255/9555: arg255_1
Compiling 256/9555: arg256_1
Compiling 257/9555: arg257_1
Compiling 258/9555: arg258_1
Compiling 259/9555: arg259_1
Compiling 260/9555: arg260_1
Compiling 261/9555: arg261_1
Compiling 262/9555: arg262_1
Compiling 263/9555: arg263_1
Compiling 264/9555: arg264_1
Compiling 265/9555: arg265_1
Compiling 266/9555: arg266_1
Compiling 267/9555: arg267_1
Compiling 268/9555: arg268_1
Compiling 269/9555: arg269_1
Compiling 270/9555: arg270_1
Compiling 271/9555: arg271_1
Compiling 272/9555: arg272_1
Compiling 273/9555: arg273_1
Compiling 274/9555: arg274_1
Compiling 275/9555: arg275_1
Compiling 276/9555: arg276_1
Compiling 277/9555: arg277_1
Compiling 278/9555: arg278_1
Compiling 279/9555: arg279_1
Compiling 280/9555: arg280_1
Compiling 281/9555: arg281_1
Compiling 282/9555: arg282_1
Compiling 283/9555: arg283_1
Compiling 284/9555: arg284_1
Compiling 285/9555: arg285_1
Compiling 286/9555: arg286_1
Compiling 287/9555: arg287_1
Compiling 288/9555: arg288_1
Compiling 289/9555: arg289_1
Compiling 290/9555: arg290_1
Compiling 291/9555: arg291_1
Compiling 292/9555: arg292_1
Compiling 293/9555: arg293_1
Compiling 294/9555: arg294_1
Compiling 295/9555: arg295_1
Compiling 296/9555: arg296_1
Compiling 297/9555: arg297_1
Compiling 298/9555: arg298_1
Compiling 299/9555: arg299_1
Compiling 300/9555: arg300_1
Compiling 301/9555: arg301_1
Compiling 302/9555: arg302_1
Compiling 303/9555: arg303_1
Compiling 304/9555: arg304_1
Compiling 305/9555: arg305_1
Compiling 306/9555: arg306_1
Compiling 307/9555: arg307_1
Compiling 308/9555: arg308_1
Compiling 309/9555: arg309_1
Compiling 310/9555: arg310_1
Compiling 311/9555: arg311_1
Compiling 312/9555: arg312_1
Compiling 313/9555: arg313_1
Compiling 314/9555: arg314_1
Compiling 315/9555: arg315_1
Compiling 316/9555: arg316_1
Compiling 317/9555: arg317_1
Compiling 318/9555: arg318_1
Compiling 319/9555: arg319_1
Compiling 320/9555: arg320_1
Compiling 321/9555: arg321_1
Compiling 322/9555: arg322_1
Compiling 323/9555: arg323_1
Compiling 324/9555: arg324_1
Compiling 325/9555: arg325_1
Compiling 326/9555: arg326_1
Compiling 327/9555: arg327_1
Compiling 328/9555: arg328_1
Compiling 329/9555: arg329_1
Compiling 330/9555: arg330_1
Compiling 331/9555: arg331_1
Compiling 332/9555: arg332_1
Compiling 333/9555: arg333_1
Compiling 334/9555: arg334_1
Compiling 335/9555: arg335_1
Compiling 336/9555: arg336_1
Compiling 337/9555: arg337_1
Compiling 338/9555: arg338_1
Compiling 339/9555: arg339_1
Compiling 340/9555: arg340_1
Compiling 341/9555: arg341_1
Compiling 342/9555: arg342_1
Compiling 343/9555: arg343_1
Compiling 344/9555: arg344_1
Compiling 345/9555: arg345_1
Compiling 346/9555: arg346_1
Compiling 347/9555: arg347_1
Compiling 348/9555: arg348_1
Compiling 349/9555: arg349_1
Compiling 350/9555: arg350_1
Compiling 351/9555: arg351_1
Compiling 352/9555: arg352_1
Compiling 353/9555: arg353_1
Compiling 354/9555: arg354_1
Compiling 355/9555: arg355_1
Compiling 356/9555: arg356_1
Compiling 357/9555: arg357_1
Compiling 358/9555: arg358_1
Compiling 359/9555: arg359_1
Compiling 360/9555: arg360_1
Compiling 361/9555: arg361_1
Compiling 362/9555: arg362_1
Compiling 363/9555: arg363_1
Compiling 364/9555: arg364_1
Compiling 365/9555: arg365_1
Compiling 366/9555: arg366_1
Compiling 367/9555: arg367_1
Compiling 368/9555: arg368_1
Compiling 369/9555: arg369_1
Compiling 370/9555: arg370_1
Compiling 371/9555: arg371_1
Compiling 372/9555: arg372_1
Compiling 373/9555: arg373_1
Compiling 374/9555: arg374_1
Compiling 375/9555: arg375_1
Compiling 376/9555: arg376_1
Compiling 377/9555: arg377_1
Compiling 378/9555: arg378_1
Compiling 379/9555: arg379_1
Compiling 380/9555: arg380_1
Compiling 381/9555: arg381_1
Compiling 382/9555: arg382_1
Compiling 383/9555: arg383_1
Compiling 384/9555: arg384_1
Compiling 385/9555: arg385_1
Compiling 386/9555: arg386_1
Compiling 387/9555: arg387_1
Compiling 388/9555: arg388_1
Compiling 389/9555: arg389_1
Compiling 390/9555: arg390_1
Compiling 391/9555: arg391_1
Compiling 392/9555: arg392_1
Compiling 393/9555: arg393_1
Compiling 394/9555: arg394_1
Compiling 395/9555: arg395_1
Compiling 396/9555: arg396_1
Compiling 397/9555: arg397_1
Compiling 398/9555: arg398_1
Compiling 399/9555: arg399_1
Compiling 400/9555: arg400_1
Compiling 401/9555: arg401_1
Compiling 402/9555: arg402_1
Compiling 403/9555: arg403_1
Compiling 404/9555: arg404_1
Compiling 405/9555: arg405_1
Compiling 406/9555: arg406_1
Compiling 407/9555: arg407_1
Compiling 408/9555: arg408_1
Compiling 409/9555: arg409_1
Compiling 410/9555: arg410_1
Compiling 411/9555: arg411_1
Compiling 412/9555: arg412_1
Compiling 413/9555: arg413_1
Compiling 414/9555: arg414_1
Compiling 415/9555: arg415_1
Compiling 416/9555: arg416_1
Compiling 417/9555: arg417_1
Compiling 418/9555: arg418_1
Compiling 419/9555: arg419_1
Compiling 420/9555: arg420_1
Compiling 421/9555: arg421_1
Compiling 422/9555: arg422_1
Compiling 423/9555: arg423_1
Compiling 424/9555: arg424_1
Compiling 425/9555: arg425_1
Compiling 426/9555: arg426_1
Compiling 427/9555: arg427_1
Compiling 428/9555: arg428_1
Compiling 429/9555: arg429_1
Compiling 430/9555: arg430_1
Compiling 431/9555: arg431_1
Compiling 432/9555: arg432_1
Compiling 433/9555: arg433_1
Compiling 434/9555: arg434_1
Compiling 435/9555: arg435_1
Compiling 436/9555: arg436_1
Compiling 437/9555: arg437_1
Compiling 438/9555: arg438_1
Compiling 439/9555: arg439_1
Compiling 440/9555: arg440_1
Compiling 441/9555: arg441_1
Compiling 442/9555: arg442_1
Compiling 443/9555: arg443_1
Compiling 444/9555: arg444_1
Compiling 445/9555: arg445_1
Compiling 446/9555: arg446_1
Compiling 447/9555: arg447_1
Compiling 448/9555: arg448_1
Compiling 449/9555: arg449_1
Compiling 450/9555: arg450_1
Compiling 451/9555: arg451_1
Compiling 452/9555: arg452_1
Compiling 453/9555: arg453_1
Compiling 454/9555: arg454_1
Compiling 455/9555: arg455_1
Compiling 456/9555: arg456_1
Compiling 457/9555: arg457_1
Compiling 458/9555: arg458_1
Compiling 459/9555: arg459_1
Compiling 460/9555: arg460_1
Compiling 461/9555: arg461_1
Compiling 462/9555: arg462_1
Compiling 463/9555: arg463_1
Compiling 464/9555: arg464_1
Compiling 465/9555: arg465_1
Compiling 466/9555: arg466_1
Compiling 467/9555: arg467_1
Compiling 468/9555: arg468_1
Compiling 469/9555: arg469_1
Compiling 470/9555: arg470_1
Compiling 471/9555: arg471_1
Compiling 472/9555: arg472_1
Compiling 473/9555: arg473_1
Compiling 474/9555: arg474_1
Compiling 475/9555: arg475_1
Compiling 476/9555: arg476_1
Compiling 477/9555: arg477_1
Compiling 478/9555: arg478_1
Compiling 479/9555: arg479_1
Compiling 480/9555: arg480_1
Compiling 481/9555: arg481_1
Compiling 482/9555: arg482_1
Compiling 483/9555: arg483_1
Compiling 484/9555: arg484_1
Compiling 485/9555: arg485_1
Compiling 486/9555: arg486_1
Compiling 487/9555: arg487_1
Compiling 488/9555: arg488_1
Compiling 489/9555: arg489_1
Compiling 490/9555: arg490_1
Compiling 491/9555: arg491_1
Compiling 492/9555: arg492_1
Compiling 493/9555: arg493_1
Compiling 494/9555: arg494_1
Compiling 495/9555: arg495_1
Compiling 496/9555: arg496_1
Compiling 497/9555: arg497_1
Compiling 498/9555: arg498_1
Compiling 499/9555: arg499_1
Compiling 500/9555: arg500_1
Compiling 501/9555: arg501_1
Compiling 502/9555: arg502_1
Compiling 503/9555: arg503_1
Compiling 504/9555: arg504_1
Compiling 505/9555: arg505_1
Compiling 506/9555: arg506_1
Compiling 507/9555: arg507_1
Compiling 508/9555: arg508_1
Compiling 509/9555: arg509_1
Compiling 510/9555: arg510_1
Compiling 511/9555: arg511_1
Compiling 512/9555: arg512_1
Compiling 513/9555: arg513_1
Compiling 514/9555: arg514_1
Compiling 515/9555: arg515_1
Compiling 516/9555: arg516_1
Compiling 517/9555: arg517_1
Compiling 518/9555: arg518_1
Compiling 519/9555: arg519_1
Compiling 520/9555: arg520_1
Compiling 521/9555: arg521_1
Compiling 522/9555: arg522_1
Compiling 523/9555: arg523_1
Compiling 524/9555: arg524_1
Compiling 525/9555: arg525_1
Compiling 526/9555: arg526_1
Compiling 527/9555: arg527_1
Compiling 528/9555: arg528_1
Compiling 529/9555: arg529_1
Compiling 530/9555: arg530_1
Compiling 531/9555: arg531_1
Compiling 532/9555: arg532_1
Compiling 533/9555: arg533_1
Compiling 534/9555: arg534_1
Compiling 535/9555: arg535_1
Compiling 536/9555: arg536_1
Compiling 537/9555: arg537_1
Compiling 538/9555: arg538_1
Compiling 539/9555: arg539_1
Compiling 540/9555: arg540_1
Compiling 541/9555: arg541_1
Compiling 542/9555: arg542_1
Compiling 543/9555: arg543_1
Compiling 544/9555: arg544_1
Compiling 545/9555: arg545_1
Compiling 546/9555: arg546_1
Compiling 547/9555: arg547_1
Compiling 548/9555: arg548_1
Compiling 549/9555: arg549_1
Compiling 550/9555: arg550_1
Compiling 551/9555: arg551_1
Compiling 552/9555: arg552_1
Compiling 553/9555: arg553_1
Compiling 554/9555: arg554_1
Compiling 555/9555: arg555_1
Compiling 556/9555: arg556_1
Compiling 557/9555: arg557_1
Compiling 558/9555: arg558_1
Compiling 559/9555: arg559_1
Compiling 560/9555: arg560_1
Compiling 561/9555: arg561_1
Compiling 562/9555: arg562_1
Compiling 563/9555: arg563_1
Compiling 564/9555: arg564_1
Compiling 565/9555: arg565_1
Compiling 566/9555: arg566_1
Compiling 567/9555: arg567_1
Compiling 568/9555: arg568_1
Compiling 569/9555: arg569_1
Compiling 570/9555: arg570_1
Compiling 571/9555: arg571_1
Compiling 572/9555: arg572_1
Compiling 573/9555: arg573_1
Compiling 574/9555: arg574_1
Compiling 575/9555: arg575_1
Compiling 576/9555: arg576_1
Compiling 577/9555: arg577_1
Compiling 578/9555: arg578_1
Compiling 579/9555: arg579_1
Compiling 580/9555: arg580_1
Compiling 581/9555: arg581_1
Compiling 582/9555: arg582_1
Compiling 583/9555: arg583_1
Compiling 584/9555: arg584_1
Compiling 585/9555: arg585_1
Compiling 586/9555: arg586_1
Compiling 587/9555: arg587_1
Compiling 588/9555: arg588_1
Compiling 589/9555: arg589_1
Compiling 590/9555: arg590_1
Compiling 591/9555: arg591_1
Compiling 592/9555: arg592_1
Compiling 593/9555: arg593_1
Compiling 594/9555: arg594_1
Compiling 595/9555: arg595_1
Compiling 596/9555: arg596_1
Compiling 597/9555: arg597_1
Compiling 598/9555: arg598_1
Compiling 599/9555: arg599_1
Compiling 600/9555: arg600_1
Compiling 601/9555: arg601_1
Compiling 602/9555: arg602_1
Compiling 603/9555: arg603_1
Compiling 604/9555: arg604_1
Compiling 605/9555: arg605_1
Compiling 606/9555: arg606_1
Compiling 607/9555: arg607_1
Compiling 608/9555: arg608_1
Compiling 609/9555: arg609_1
Compiling 610/9555: arg610_1
Compiling 611/9555: arg611_1
Compiling 612/9555: arg612_1
Compiling 613/9555: arg613_1
Compiling 614/9555: arg614_1
Compiling 615/9555: arg615_1
Compiling 616/9555: arg616_1
Compiling 617/9555: arg617_1
Compiling 618/9555: arg618_1
Compiling 619/9555: arg619_1
Compiling 620/9555: arg620_1
Compiling 621/9555: arg621_1
Compiling 622/9555: arg622_1
Compiling 623/9555: arg623_1
Compiling 624/9555: arg624_1
Compiling 625/9555: arg625_1
Compiling 626/9555: arg626_1
Compiling 627/9555: arg627_1
Compiling 628/9555: arg628_1
Compiling 629/9555: arg629_1
Compiling 630/9555: arg630_1
Compiling 631/9555: arg631_1
Compiling 632/9555: arg632_1
Compiling 633/9555: arg633_1
Compiling 634/9555: arg634_1
Compiling 635/9555: arg635_1
Compiling 636/9555: arg636_1
Compiling 637/9555: arg637_1
Compiling 638/9555: arg638_1
Compiling 639/9555: arg639_1
Compiling 640/9555: arg640_1
Compiling 641/9555: arg641_1
Compiling 642/9555: arg642_1
Compiling 643/9555: arg643_1
Compiling 644/9555: arg644_1
Compiling 645/9555: arg645_1
Compiling 646/9555: arg646_1
Compiling 647/9555: arg647_1
Compiling 648/9555: arg648_1
Compiling 649/9555: arg649_1
Compiling 650/9555: arg650_1
Compiling 651/9555: arg651_1
Compiling 652/9555: arg652_1
Compiling 653/9555: arg653_1
Compiling 654/9555: arg654_1
Compiling 655/9555: arg655_1
Compiling 656/9555: arg656_1
Compiling 657/9555: arg657_1
Compiling 658/9555: arg658_1
Compiling 659/9555: arg659_1
Compiling 660/9555: arg660_1
Compiling 661/9555: arg661_1
Compiling 662/9555: arg662_1
Compiling 663/9555: arg663_1
Compiling 664/9555: arg664_1
Compiling 665/9555: arg665_1
Compiling 666/9555: arg666_1
Compiling 667/9555: arg667_1
Compiling 668/9555: arg668_1
Compiling 669/9555: arg669_1
Compiling 670/9555: arg670_1
Compiling 671/9555: arg671_1
Compiling 672/9555: arg672_1
Compiling 673/9555: arg673_1
Compiling 674/9555: arg674_1
Compiling 675/9555: arg675_1
Compiling 676/9555: arg676_1
Compiling 677/9555: arg677_1
Compiling 678/9555: arg678_1
Compiling 679/9555: arg679_1
Compiling 680/9555: arg680_1
Compiling 681/9555: arg681_1
Compiling 682/9555: arg682_1
Compiling 683/9555: arg683_1
Compiling 684/9555: arg684_1
Compiling 685/9555: arg685_1
Compiling 686/9555: arg686_1
Compiling 687/9555: arg687_1
Compiling 688/9555: arg688_1
Compiling 689/9555: arg689_1
Compiling 690/9555: arg690_1
Compiling 691/9555: arg691_1
Compiling 692/9555: arg692_1
Compiling 693/9555: arg693_1
Compiling 694/9555: arg694_1
Compiling 695/9555: arg695_1
Compiling 696/9555: arg696_1
Compiling 697/9555: arg697_1
Compiling 698/9555: arg698_1
Compiling 699/9555: arg699_1
Compiling 700/9555: arg700_1
Compiling 701/9555: arg701_1
Compiling 702/9555: arg702_1
Compiling 703/9555: arg703_1
Compiling 704/9555: arg704_1
Compiling 705/9555: arg705_1
Compiling 706/9555: arg706_1
Compiling 707/9555: arg707_1
Compiling 708/9555: arg708_1
Compiling 709/9555: arg709_1
Compiling 710/9555: arg710_1
Compiling 711/9555: arg711_1
Compiling 712/9555: arg712_1
Compiling 713/9555: arg713_1
Compiling 714/9555: arg714_1
Compiling 715/9555: arg715_1
Compiling 716/9555: arg716_1
Compiling 717/9555: arg717_1
Compiling 718/9555: arg718_1
Compiling 719/9555: arg719_1
Compiling 720/9555: arg720_1
Compiling 721/9555: arg721_1
Compiling 722/9555: arg722_1
Compiling 723/9555: arg723_1
Compiling 724/9555: arg724_1
Compiling 725/9555: arg725_1
Compiling 726/9555: arg726_1
Compiling 727/9555: arg727_1
Compiling 728/9555: arg728_1
Compiling 729/9555: arg729_1
Compiling 730/9555: arg730_1
Compiling 731/9555: arg731_1
Compiling 732/9555: arg732_1
Compiling 733/9555: arg733_1
Compiling 734/9555: arg734_1
Compiling 735/9555: arg735_1
Compiling 736/9555: arg736_1
Compiling 737/9555: arg737_1
Compiling 738/9555: arg738_1
Compiling 739/9555: arg739_1
Compiling 740/9555: arg740_1
Compiling 741/9555: arg741_1
Compiling 742/9555: arg742_1
Compiling 743/9555: arg743_1
Compiling 744/9555: arg744_1
Compiling 745/9555: arg745_1
Compiling 746/9555: arg746_1
Compiling 747/9555: arg747_1
Compiling 748/9555: arg748_1
Compiling 749/9555: arg749_1
Compiling 750/9555: arg750_1
Compiling 751/9555: arg751_1
Compiling 752/9555: arg752_1
Compiling 753/9555: arg753_1
Compiling 754/9555: arg754_1
Compiling 755/9555: arg755_1
Compiling 756/9555: arg756_1
Compiling 757/9555: arg757_1
Compiling 758/9555: arg758_1
Compiling 759/9555: arg759_1
Compiling 760/9555: arg760_1
Compiling 761/9555: arg761_1
Compiling 762/9555: arg762_1
Compiling 763/9555: arg763_1
Compiling 764/9555: arg764_1
Compiling 765/9555: arg765_1
Compiling 766/9555: arg766_1
Compiling 767/9555: arg767_1
Compiling 768/9555: arg768_1
Compiling 769/9555: arg769_1
Compiling 770/9555: arg770_1
Compiling 771/9555: arg771_1
Compiling 772/9555: arg772_1
Compiling 773/9555: arg773_1
Compiling 774/9555: aten.embedding.default

[32m2025-02-19 02:22:04.780[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Opened PCI device 5; KMD version: 1.31.0, IOMMU: disabled
[32m2025-02-19 02:22:04.782[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Detected PCI devices: [5]
[32m2025-02-19 02:22:04.782[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Using local chip ids: {0} and remote chip ids {}
[32m2025-02-19 02:22:04.852[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Software version 6.0.0, Ethernet FW version 6.10.0 (Device 0)
Timeout
Ran: 774/9555: aten.embedding.default
Failed to execute 774/9555: aten.embedding.default: Failed to execute
Compiling 775/9555: aten.arange.start

[32m2025-02-19 02:22:09.539[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Opened PCI device 5; KMD version: 1.31.0, IOMMU: disabled
[32m2025-02-19 02:22:09.540[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Detected PCI devices: [5]
[32m2025-02-19 02:22:09.540[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Using local chip ids: {0} and remote chip ids {}
[32m2025-02-19 02:22:09.604[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Software version 6.0.0, Ethernet FW version 6.10.0 (Device 0)
[32m                 Always[0m | [1m[38;5;69m    INFO[0m | Grid size = { 8, 8}
[32m                 Always[0m | [1m[38;5;69m    INFO[0m | Grid size = { 8, 8}
Ran: 775/9555: aten.arange.start
Compiling 776/9555: aten.unsqueeze.default

[32m2025-02-19 02:22:16.435[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Opened PCI device 5; KMD version: 1.31.0, IOMMU: disabled
[32m2025-02-19 02:22:16.436[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Detected PCI devices: [5]
[32m2025-02-19 02:22:16.436[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Using local chip ids: {0} and remote chip ids {}
[32m2025-02-19 02:22:16.500[0m | [1m[38;2;100;149;237mINFO    [0m | [36mSiliconDriver  [0m - Software version 6.0.0, Ethernet FW version 6.10.0 (Device 0)
[32m                 Always[0m | [1m[38;5;69m    INFO[0m | Grid size = { 8, 8}
[32m                 Always[0m | [1m[38;5;69m    INFO[0m | Grid size = { 8, 8}
Ran: 776/9555: aten.unsqueeze.default
Compiling 777/9555: aten.empty_strided.default
Compiling 778/9555: aten.fill.Scalar

